symbol,date,open,high,low,close,volume,daily_price_change,price_range,price_direction,year,month,daily_return_pct,volatility,trend
GLW,14-01-2014,18.04,18.49,18.04,18.49,10475343,0.45,0.45,Bullish,2014,Jan,2.494456763,0.45,Bullish
GM,14-01-2014,39.77,40.16,39.57,40.02,17565955,0.25,0.59,Bullish,2014,Jan,0.628614534,0.59,Bullish
GOOGL,14-01-2014,569.544,576.0755,564.609,575.2747,4964064,5.7307,11.4665,Bullish,2014,Jan,1.006190918,11.4665,Bullish
GPC,14-01-2014,82.09,82.87,81.5,82.74,622576,0.65,1.37,Bullish,2014,Jan,0.791813863,1.37,Bullish
GPN,14-01-2014,34.67,35.15,34.56,34.915,1885144,0.245,0.59,Bullish,2014,Jan,0.706662821,0.59,Bullish
GPS,14-01-2014,38.5,38.62,37.65,37.67,9655699,-0.83,0.97,Bearish,2014,Jan,-2.155844156,0.97,Bearish
GRMN,14-01-2014,45.41,46.39,45.19,46.31,979075,0.9,1.2,Bullish,2014,Jan,1.981942303,1.2,Bullish
GS,14-01-2014,176.26,177.5,175.71,176.6,2212631,0.34,1.79,Bullish,2014,Jan,0.192896857,1.79,Bullish
GT,14-01-2014,25.44,25.62,25.2,25.42,4035832,-0.02,0.42,Bearish,2014,Jan,-0.078616352,0.42,Bearish
GWW,14-01-2014,262.25,264.44,258,264.26,387197,2.01,6.44,Bullish,2014,Jan,0.766444233,6.44,Bullish
HAL,14-01-2014,49.76,50.52,49.76,50.4,5998515,0.64,0.76,Bullish,2014,Jan,1.286173633,0.76,Bullish
HAS,14-01-2014,52.44,52.54,51.91,52.31,1231495,-0.13,0.63,Bearish,2014,Jan,-0.247902365,0.63,Bearish
HBAN,14-01-2014,9.68,9.78,9.63,9.77,8115710,0.09,0.15,Bullish,2014,Jan,0.929752066,0.15,Bullish
HBI,14-01-2014,17.1175,17.315,16.995,17.3025,2294604,0.185,0.32,Bullish,2014,Jan,1.080765299,0.32,Bullish
HCA,14-01-2014,51.43,51.75,50.93,51.41,3543795,-0.02,0.82,Bearish,2014,Jan,-0.038887809,0.82,Bearish
HCN,14-01-2014,55.92,55.95,54.96,55.14,3374367,-0.78,0.99,Bearish,2014,Jan,-1.394849785,0.99,Bearish
HCP,14-01-2014,38.23,38.29,37.95,37.99,3015640,-0.24,0.34,Bearish,2014,Jan,-0.627779231,0.34,Bearish
HD,14-01-2014,81.28,81.488,80.61,81.01,5218305,-0.27,0.878,Bearish,2014,Jan,-0.332185039,0.878,Bearish
HES,14-01-2014,78.92,79.72,78.92,79.53,1817104,0.61,0.8,Bullish,2014,Jan,0.772934617,0.8,Bullish
HIG,14-01-2014,34.88,35.435,34.705,35.36,4147012,0.48,0.73,Bullish,2014,Jan,1.376146789,0.73,Bullish
HII,14-01-2014,93.11,94.87,93.05,94.14,696518,1.03,1.82,Bullish,2014,Jan,1.106218451,1.82,Bullish
HOG,14-01-2014,67.5,68.045,67.32,68,1969925,0.5,0.725,Bullish,2014,Jan,0.740740741,0.725,Bullish
HOLX,14-01-2014,21.89,22.25,21.78,22.11,1616839,0.22,0.47,Bullish,2014,Jan,1.005025126,0.47,Bullish
HON,14-01-2014,89.27,89.49,88.12,89.39,2901444,0.12,1.37,Bullish,2014,Jan,0.134423659,1.37,Bullish
HP,14-01-2014,83.96,85.5999,83.96,85.21,982708,1.25,1.6399,Bullish,2014,Jan,1.488804192,1.6399,Bullish
HRB,14-01-2014,29.51,29.75,29.3,29.61,2290970,0.1,0.45,Bullish,2014,Jan,0.33886818,0.45,Bullish
HRL,14-01-2014,22.56,23.26,22.56,23.215,2164282,0.655,0.7,Bullish,2014,Jan,2.903368794,0.7,Bullish
HRS,14-01-2014,67.81,69.3,67.81,69.29,470823,1.48,1.49,Bullish,2014,Jan,2.182568943,1.49,Bullish
HSIC,14-01-2014,57.25,58.015,57.03,57.695,707046,0.445,0.985,Bullish,2014,Jan,0.777292576,0.985,Bullish
HST,14-01-2014,19.11,19.36,19.04,19.34,7357938,0.23,0.32,Bullish,2014,Jan,1.203558346,0.32,Bullish
HSY,14-01-2014,97.85,98.71,97.75,98.67,859838,0.82,0.96,Bullish,2014,Jan,0.838017374,0.96,Bullish
HUM,14-01-2014,96.04,96.9104,95.5,96.79,1005907,0.75,1.4104,Bullish,2014,Jan,0.780924615,1.4104,Bullish
IBM,14-01-2014,185.06,186.428,183.8818,185.92,4619509,0.86,2.5462,Bullish,2014,Jan,0.464714147,2.5462,Bullish
ICE,14-01-2014,44.212,44.266,43.656,43.96,4922200,-0.252,0.61,Bearish,2014,Jan,-0.569981001,0.61,Bearish
IDXX,14-01-2014,54.44,55.29,54.005,55.005,467986,0.565,1.285,Bullish,2014,Jan,1.037839824,1.285,Bullish
IFF,14-01-2014,85.01,86,84.56,85.86,268956,0.85,1.44,Bullish,2014,Jan,0.999882367,1.44,Bullish
ILMN,14-01-2014,114.67,122.35,113.5,121.51,4173601,6.84,8.85,Bullish,2014,Jan,5.96494288,8.85,Bullish
INCY,14-01-2014,60,63.46,58.82,63.46,2365026,3.46,4.64,Bullish,2014,Jan,5.766666667,4.64,Bullish
INTC,14-01-2014,26,26.55,25.9,26.51,74158157,0.51,0.65,Bullish,2014,Jan,1.961538462,0.65,Bullish
INTU,14-01-2014,75.34,76.08,75.15,76.06,1113718,0.72,0.93,Bullish,2014,Jan,0.95566764,0.93,Bullish
IPG,14-01-2014,17.44,17.75,17.38,17.74,3887053,0.3,0.37,Bullish,2014,Jan,1.720183486,0.37,Bullish
IP,14-01-2014,48.24,48.775,48.11,48.71,2502414,0.47,0.665,Bullish,2014,Jan,0.974295191,0.665,Bullish
IQV,14-01-2014,49.32,49.65,48.89,49,221171,-0.32,0.76,Bearish,2014,Jan,-0.648824006,0.76,Bearish
IRM,14-01-2014,27.79,27.89,27.48,27.49,2239431,-0.3,0.41,Bearish,2014,Jan,-1.079525009,0.41,Bearish
IR,14-01-2014,61.98,62.44,61.82,62.25,1712035,0.27,0.62,Bullish,2014,Jan,0.435624395,0.62,Bullish
ISRG,14-01-2014,146.8432,147.9965,138.6465,139.9599,5937471,-6.8833,9.35,Bearish,2014,Jan,-4.687517025,9.35,Bearish
ITW,14-01-2014,81.4,82.23,81.12,82.23,1761903,0.83,1.11,Bullish,2014,Jan,1.01965602,1.11,Bullish
IT,14-01-2014,68.83,69.35,68.345,69.04,335316,0.21,1.005,Bullish,2014,Jan,0.305099521,1.005,Bullish
IVZ,14-01-2014,35.22,35.41,34.8399,35.22,3651674,0,0.5701,Bearish,2014,Jan,0,0.5701,Bearish
JBHT,14-01-2014,78.15,78.75,78.01,78.4,626104,0.25,0.74,Bullish,2014,Jan,0.319897633,0.74,Bullish
JCI,14-01-2014,42.3979,42.8167,42.3455,42.7853,2686862,0.3874,0.4712,Bullish,2014,Jan,0.913724501,0.4712,Bullish
JEC,14-01-2014,64.17,64.76,63.795,64.54,851082,0.37,0.965,Bullish,2014,Jan,0.576593424,0.965,Bullish
JNJ,14-01-2014,94.6,94.9,94.32,94.72,7567457,0.12,0.58,Bullish,2014,Jan,0.126849894,0.58,Bullish
JNPR,14-01-2014,25.64,25.69,25.072,25.42,12088916,-0.22,0.618,Bearish,2014,Jan,-0.858034321,0.618,Bearish
JPM,14-01-2014,58.3,58.58,57.56,57.74,30318950,-0.56,1.02,Bearish,2014,Jan,-0.960548885,1.02,Bearish
JWN,14-01-2014,59.48,60.2658,59.48,59.75,1575422,0.27,0.7858,Bullish,2014,Jan,0.453934095,0.7858,Bullish
KEY,14-01-2014,13.56,13.65,13.51,13.57,11503944,0.01,0.14,Bullish,2014,Jan,0.073746313,0.14,Bullish
KIM,14-01-2014,20.25,20.78,20.22,20.59,5841908,0.34,0.56,Bullish,2014,Jan,1.679012346,0.56,Bullish
KLAC,14-01-2014,62.44,64.3,62.42,63.86,1802519,1.42,1.88,Bullish,2014,Jan,2.274183216,1.88,Bullish
KMB,14-01-2014,104.74,105.69,104.43,105.43,1971624,0.69,1.26,Bullish,2014,Jan,0.658774107,1.26,Bullish
KMI,14-01-2014,35.73,35.78,35.43,35.5,8893408,-0.23,0.35,Bearish,2014,Jan,-0.643716765,0.35,Bearish
KMX,14-01-2014,45.46,46.05,45.385,45.67,1578956,0.21,0.665,Bullish,2014,Jan,0.461944567,0.665,Bullish
KORS,14-01-2014,76.7,77.784,76.53,77.05,2350764,0.35,1.254,Bullish,2014,Jan,0.456323338,1.254,Bullish
KO,14-01-2014,39.64,39.92,39.58,39.69,12808195,0.05,0.34,Bullish,2014,Jan,0.126135217,0.34,Bullish
KR,14-01-2014,19.305,19.535,19.29,19.5,6044786,0.195,0.245,Bullish,2014,Jan,1.01010101,0.245,Bullish
KSS,14-01-2014,53.36,54.24,53.01,54.22,3134068,0.86,1.23,Bullish,2014,Jan,1.611694153,1.23,Bullish
KSU,14-01-2014,116.26,118.17,115.69,117.95,695602,1.69,2.48,Bullish,2014,Jan,1.453638397,2.48,Bullish
K,14-01-2014,60.55,61.22,60.51,60.89,1845591,0.34,0.71,Bullish,2014,Jan,0.561519405,0.71,Bullish
LB,14-01-2014,56.61,57.03,56.28,56.42,3322800,-0.19,0.75,Bearish,2014,Jan,-0.335629747,0.75,Bearish
LEG,14-01-2014,29.91,30.2,29.77,30.03,851573,0.12,0.43,Bullish,2014,Jan,0.401203611,0.43,Bullish
LEN,14-01-2014,37.6471,37.8725,37.0882,37.4804,2682971,-0.1667,0.7843,Bearish,2014,Jan,-0.442796391,0.7843,Bearish
LH,14-01-2014,90.92,91.15,89.93,90.97,1568939,0.05,1.22,Bullish,2014,Jan,0.054993401,1.22,Bullish
LKQ,14-01-2014,32.46,32.79,32.19,32.29,1396659,-0.17,0.6,Bearish,2014,Jan,-0.523721503,0.6,Bearish
LLL,14-01-2014,105.91,106.3768,105.46,106.14,403270,0.23,0.9168,Bullish,2014,Jan,0.217165518,0.9168,Bullish
LLY,14-01-2014,52.14,52.545,51.87,52.44,4994464,0.3,0.675,Bullish,2014,Jan,0.575373993,0.675,Bullish
LMT,14-01-2014,151.13,151.925,149.19,151.42,2575853,0.29,2.735,Bullish,2014,Jan,0.191887779,2.735,Bullish
LNC,14-01-2014,51.21,51.77,50.91,51.68,1523040,0.47,0.86,Bullish,2014,Jan,0.917789494,0.86,Bullish
LNT,14-01-2014,25.75,25.8175,25.565,25.75,879134,0,0.2525,Bearish,2014,Jan,0,0.2525,Bearish
LOW,14-01-2014,48.61,48.93,48.365,48.9,5498908,0.29,0.565,Bullish,2014,Jan,0.596585065,0.565,Bullish
LRCX,14-01-2014,54.7,56,54.7,55.89,2624907,1.19,1.3,Bullish,2014,Jan,2.175502742,1.3,Bullish
LUK,14-01-2014,27.42,27.7,27.4,27.61,1063723,0.19,0.3,Bullish,2014,Jan,0.692924872,0.3,Bullish
LUV,14-01-2014,20.8,21.45,20.8,21.43,11579740,0.63,0.65,Bullish,2014,Jan,3.028846154,0.65,Bullish
LYB,14-01-2014,80.17,82.18,80.05,81.81,3533563,1.64,2.13,Bullish,2014,Jan,2.045652987,2.13,Bullish
L,14-01-2014,46.52,46.71,46.3,46.66,978042,0.14,0.41,Bullish,2014,Jan,0.30094583,0.41,Bullish
MAA,14-01-2014,61.39,62.2,61.2,61.85,516414,0.46,1,Bullish,2014,Jan,0.749307705,1,Bullish
MAC,14-01-2014,58.66,58.96,58.52,58.8,629386,0.14,0.44,Bullish,2014,Jan,0.238663484,0.44,Bullish
MAR,14-01-2014,48.78,49.43,48.565,49.34,1806532,0.56,0.865,Bullish,2014,Jan,1.14801148,0.865,Bullish
MAS,14-01-2014,22.92,23.2,22.74,23.2,3406467,0.28,0.46,Bullish,2014,Jan,1.221640489,0.46,Bullish
MAT,14-01-2014,44.66,44.805,44.39,44.4,3169654,-0.26,0.415,Bearish,2014,Jan,-0.582176444,0.415,Bearish
MA,14-01-2014,81.282,82.297,80.414,82.171,10869050,0.889,1.883,Bullish,2014,Jan,1.093723088,1.883,Bullish
MCD,14-01-2014,94.81,95.4,94.8,95.22,3842225,0.41,0.6,Bullish,2014,Jan,0.432443835,0.6,Bullish
MCHP,14-01-2014,45.41,46.13,45.2601,46.11,1888869,0.7,0.8699,Bullish,2014,Jan,1.54151068,0.8699,Bullish
MCK,14-01-2014,167.5,168.9999,164.36,167.47,4455154,-0.03,4.6399,Bearish,2014,Jan,-0.017910448,4.6399,Bearish
MCO,14-01-2014,75.5,76.4897,75.28,76.03,888095,0.53,1.2097,Bullish,2014,Jan,0.701986755,1.2097,Bullish
MDLZ,14-01-2014,34.24,35.63,34.23,35.4,8904143,1.16,1.4,Bullish,2014,Jan,3.387850467,1.4,Bullish
MDT,14-01-2014,59.5,59.5456,58.88,59.41,4546517,-0.09,0.6656,Bearish,2014,Jan,-0.151260504,0.6656,Bearish
MET,14-01-2014,53.53,53.75,52.8801,53.59,4152298,0.06,0.8699,Bullish,2014,Jan,0.11208668,0.8699,Bullish
MGM,14-01-2014,25.31,25.8699,24.83,25.78,12972771,0.47,1.0399,Bullish,2014,Jan,1.856973528,1.0399,Bullish
MHK,14-01-2014,146.99,149.15,146.19,149.12,1160481,2.13,2.96,Bullish,2014,Jan,1.449078169,2.96,Bullish
MKC,14-01-2014,69.23,69.99,69.073,69.95,688915,0.72,0.917,Bullish,2014,Jan,1.040011556,0.917,Bullish
MLM,14-01-2014,105.5,107.24,104.39,106.88,550379,1.38,2.85,Bullish,2014,Jan,1.308056872,2.85,Bullish
MMC,14-01-2014,47.48,48.19,47.4,48.17,1799558,0.69,0.79,Bullish,2014,Jan,1.453243471,0.79,Bullish
MMM,14-01-2014,135.11,137.41,134.74,137.41,2480170,2.3,2.67,Bullish,2014,Jan,1.702316631,2.67,Bullish
MNST,14-01-2014,23.28,23.28,22.9166,23.0733,3900477,-0.2067,0.3634,Bearish,2014,Jan,-0.887886598,0.3634,Bearish
MON,14-01-2014,111.84,112.92,111.46,112.59,2418930,0.75,1.46,Bullish,2014,Jan,0.670600858,1.46,Bullish
MOS,14-01-2014,46.26,48.17,46.24,48.03,5185925,1.77,1.93,Bullish,2014,Jan,3.826199741,1.93,Bullish
MO,14-01-2014,37.12,37.25,36.76,36.98,9232546,-0.14,0.49,Bearish,2014,Jan,-0.377155172,0.49,Bearish
MPC,14-01-2014,44.695,45.22,44.2,44.55,6102010,-0.145,1.02,Bearish,2014,Jan,-0.324421076,1.02,Bearish
MRK,14-01-2014,52.53,53.1,52.165,53,21190839,0.47,0.935,Bullish,2014,Jan,0.894726823,0.935,Bullish
MRO,14-01-2014,34.19,34.6,34,34.56,5999455,0.37,0.6,Bullish,2014,Jan,1.082187774,0.6,Bullish
MSFT,14-01-2014,34.73,35.88,34.63,35.78,41627325,1.05,1.25,Bullish,2014,Jan,3.023322776,1.25,Bullish
MSI,14-01-2014,65.82,66.44,65.76,66.35,836425,0.53,0.68,Bullish,2014,Jan,0.805226375,0.68,Bullish
MS,14-01-2014,30.76,31.22,30.6,31.1,13721984,0.34,0.62,Bullish,2014,Jan,1.105331599,0.62,Bullish
MTB,14-01-2014,114.01,115,113.85,114.8,834211,0.79,1.15,Bullish,2014,Jan,0.692921674,1.15,Bullish
MTD,14-01-2014,248.55,252.54,245.88,252.45,124345,3.9,6.66,Bullish,2014,Jan,1.569100785,6.66,Bullish
MU,14-01-2014,22.87,23.79,22.87,23.67,33113683,0.8,0.92,Bullish,2014,Jan,3.498032357,0.92,Bullish
MYL,14-01-2014,45.41,46.38,45.2,46.22,2955705,0.81,1.18,Bullish,2014,Jan,1.783748073,1.18,Bullish
M,14-01-2014,55.27,56.14,55.22,55.75,3828159,0.48,0.92,Bullish,2014,Jan,0.868463904,0.92,Bullish
NBL,14-01-2014,63.39,64.79,63.32,64.36,2240510,0.97,1.47,Bullish,2014,Jan,1.530209812,1.47,Bullish
NCLH,14-01-2014,35.16,36.43,34.77,35.85,1164785,0.69,1.66,Bullish,2014,Jan,1.962457338,1.66,Bullish
NDAQ,14-01-2014,39.32,39.8,39.21,39.74,836549,0.42,0.59,Bullish,2014,Jan,1.068158698,0.59,Bullish
NEE,14-01-2014,86.48,87,86.095,86.72,1254271,0.24,0.905,Bullish,2014,Jan,0.277520814,0.905,Bullish
NEM,14-01-2014,23.76,24.12,23.25,23.41,9836495,-0.35,0.87,Bearish,2014,Jan,-1.473063973,0.87,Bearish
NFLX,14-01-2014,48.7771,48.8,47.51,48.28,19770296,-0.4971,1.29,Bearish,2014,Jan,-1.019125778,1.29,Bearish
NFX,14-01-2014,25.18,25.4,24.43,25,3563878,-0.18,0.97,Bearish,2014,Jan,-0.714853058,0.97,Bearish
NI,14-01-2014,33.28,33.44,33.0945,33.32,1329885,0.04,0.3455,Bullish,2014,Jan,0.120192308,0.3455,Bullish
NKE,14-01-2014,37.55,37.67,37.325,37.585,7809704,0.035,0.345,Bullish,2014,Jan,0.093209055,0.345,Bullish
NLSN,14-01-2014,43.89,44.41,43.76,44.37,1692769,0.48,0.65,Bullish,2014,Jan,1.093643199,0.65,Bullish
NOC,14-01-2014,116.31,117.16,115.18,117.11,1378726,0.8,1.98,Bullish,2014,Jan,0.687817041,1.98,Bullish
NOV,14-01-2014,76.79,77.64,76.57,77.53,3127341,0.74,1.07,Bullish,2014,Jan,0.963667144,1.07,Bullish
NRG,14-01-2014,27.42,27.8,27.4,27.79,3154923,0.37,0.4,Bullish,2014,Jan,1.349380015,0.4,Bullish
NSC,14-01-2014,90.25,91.17,89.69,90.76,1421818,0.51,1.48,Bullish,2014,Jan,0.565096953,1.48,Bullish
NTAP,14-01-2014,39.68,40.38,39.6,40.19,4945530,0.51,0.78,Bullish,2014,Jan,1.285282258,0.78,Bullish
NTRS,14-01-2014,60.65,60.97,60.415,60.6,1118521,-0.05,0.555,Bearish,2014,Jan,-0.082440231,0.555,Bearish
NUE,14-01-2014,51.46,51.72,50.82,51.57,2686427,0.11,0.9,Bullish,2014,Jan,0.213758259,0.9,Bullish
NVDA,14-01-2014,15.44,15.87,15.37,15.84,6045663,0.4,0.5,Bullish,2014,Jan,2.590673575,0.5,Bullish
NWL,14-01-2014,31.78,31.92,31.35,31.84,2630767,0.06,0.57,Bullish,2014,Jan,0.188797986,0.57,Bullish
NWSA,14-01-2014,17.2,17.35,17.13,17.3,1934997,0.1,0.22,Bullish,2014,Jan,0.581395349,0.22,Bullish
NWS,14-01-2014,17.08,17.29,17.08,17.24,594165,0.16,0.21,Bullish,2014,Jan,0.93676815,0.21,Bullish
OKE,14-01-2014,63.43,64.56,63,64.48,1059812,1.05,1.56,Bullish,2014,Jan,1.655368122,1.56,Bullish
OMC,14-01-2014,72.71,74.09,72.55,73.91,1561921,1.2,1.54,Bullish,2014,Jan,1.650391968,1.54,Bullish
ORCL,14-01-2014,37.78,38.25,37.71,38.21,13486406,0.43,0.54,Bullish,2014,Jan,1.138168343,0.54,Bullish
ORLY,14-01-2014,130.69,133.0195,130.06,132.6,685035,1.91,2.9595,Bullish,2014,Jan,1.461473716,2.9595,Bullish
OXY,14-01-2014,91.93,92.36,91.467,92.31,4392468,0.38,0.893,Bullish,2014,Jan,0.41335799,0.893,Bullish
O,14-01-2014,38.37,38.825,38.29,38.69,1304512,0.32,0.535,Bullish,2014,Jan,0.833984884,0.535,Bullish
PAYX,14-01-2014,43.73,44.115,43.58,43.76,2807327,0.03,0.535,Bullish,2014,Jan,0.06860279,0.535,Bullish
PBCT,14-01-2014,15.64,15.675,15.3201,15.55,5736547,-0.09,0.3549,Bearish,2014,Jan,-0.57544757,0.3549,Bearish
PCAR,14-01-2014,58.47,58.735,58.04,58.62,1592803,0.15,0.695,Bullish,2014,Jan,0.256541816,0.695,Bullish
PCG,14-01-2014,40.28,40.55,40.13,40.3,1867343,0.02,0.42,Bullish,2014,Jan,0.049652433,0.42,Bullish
PCLN,14-01-2014,1138.82,1160.9,1133.03,1159.21,624333,20.39,27.87,Bullish,2014,Jan,1.790449764,27.87,Bullish
PDCO,14-01-2014,40.68,41.11,40.37,40.88,542940,0.2,0.74,Bullish,2014,Jan,0.491642085,0.74,Bullish
PEG,14-01-2014,31.56,31.65,31.25,31.41,5198776,-0.15,0.4,Bearish,2014,Jan,-0.475285171,0.4,Bearish
PEP,14-01-2014,82.63,82.86,82.26,82.37,4389269,-0.26,0.6,Bearish,2014,Jan,-0.314655694,0.6,Bearish
PFE,14-01-2014,30.58,31.05,30.55,31,32988558,0.42,0.5,Bullish,2014,Jan,1.373446697,0.5,Bullish
PFG,14-01-2014,47.83,48.35,47.64,48.35,1227694,0.52,0.71,Bullish,2014,Jan,1.087183776,0.71,Bullish
PGR,14-01-2014,25.76,26.1,25.73,26.06,4531289,0.3,0.37,Bullish,2014,Jan,1.164596273,0.37,Bullish
PG,14-01-2014,80.06,80.92,80.02,80.87,8737186,0.81,0.9,Bullish,2014,Jan,1.011741194,0.9,Bullish
PHM,14-01-2014,19.53,19.66,19.25,19.52,5193165,-0.01,0.41,Bearish,2014,Jan,-0.051203277,0.41,Bearish
PH,14-01-2014,126.47,128.05,125.98,127.76,947828,1.29,2.07,Bullish,2014,Jan,1.020004744,2.07,Bullish
PKG,14-01-2014,64.54,65.53,64.39,65.41,861443,0.87,1.14,Bullish,2014,Jan,1.34800124,1.14,Bullish
PKI,14-01-2014,42.54,42.89,42.25,42.75,787347,0.21,0.64,Bullish,2014,Jan,0.493653032,0.64,Bullish
PLD,14-01-2014,36.91,37.37,36.816,37.22,1597010,0.31,0.554,Bullish,2014,Jan,0.839880791,0.554,Bullish
PM,14-01-2014,82.74,83,82.31,82.45,6105366,-0.29,0.69,Bearish,2014,Jan,-0.350495528,0.69,Bearish
PNC,14-01-2014,77.62,78.19,77.08,78,1673608,0.38,1.11,Bullish,2014,Jan,0.489564545,1.11,Bullish
PNR,14-01-2014,75.3,75.99,74.761,75.8,1495903,0.5,1.229,Bullish,2014,Jan,0.664010624,1.229,Bullish
PNW,14-01-2014,53,53.26,52.63,52.76,740820,-0.24,0.63,Bearish,2014,Jan,-0.452830189,0.63,Bearish
PPG,14-01-2014,94.285,95.505,93.785,95.445,1919416,1.16,1.72,Bullish,2014,Jan,1.230312351,1.72,Bullish
PPL,14-01-2014,30.14,30.25,30,30.04,3381642,-0.1,0.25,Bearish,2014,Jan,-0.331785003,0.25,Bearish
PRGO,14-01-2014,160.07,160.64,155.77,158.01,2052208,-2.06,4.87,Bearish,2014,Jan,-1.286936965,4.87,Bearish
PRU,14-01-2014,89.21,89.86,88.72,89.67,1574027,0.46,1.14,Bullish,2014,Jan,0.51563726,1.14,Bullish
PSA,14-01-2014,155.22,156.71,154.215,155.73,713503,0.51,2.495,Bullish,2014,Jan,0.328565906,2.495,Bullish
PSX,14-01-2014,76.15,76.71,75.8,76.49,3359138,0.34,0.91,Bullish,2014,Jan,0.446487196,0.91,Bullish
PVH,14-01-2014,129.61,130.22,126.15,126.5,1714826,-3.11,4.07,Bearish,2014,Jan,-2.399506211,4.07,Bearish
PWR,14-01-2014,31.44,31.65,31.14,31.57,1534299,0.13,0.51,Bullish,2014,Jan,0.413486005,0.51,Bullish
PXD,14-01-2014,163.9,172.39,163.9,172.17,2001286,8.27,8.49,Bullish,2014,Jan,5.04575961,8.49,Bullish
PX,14-01-2014,131.01,132.1,130.45,131.86,709578,0.85,1.65,Bullish,2014,Jan,0.648805435,1.65,Bullish
QCOM,14-01-2014,72.37,73.7,72.37,73.39,9924640,1.02,1.33,Bullish,2014,Jan,1.409423794,1.33,Bullish
RCL,14-01-2014,48.71,49.19,48.45,49.15,1080535,0.44,0.74,Bullish,2014,Jan,0.903305276,0.74,Bullish
REGN,14-01-2014,269.61,304.42,265.3,300.32,2260511,30.71,39.12,Bullish,2014,Jan,11.39052706,39.12,Bullish
REG,14-01-2014,47.09,47.96,46.98,47.88,434912,0.79,0.98,Bullish,2014,Jan,1.677638564,0.98,Bullish
RE,14-01-2014,147.64,148.645,147.13,148.48,353447,0.84,1.515,Bullish,2014,Jan,0.568951504,1.515,Bullish
RF,14-01-2014,10.42,10.49,10.29,10.37,17882885,-0.05,0.2,Bearish,2014,Jan,-0.479846449,0.2,Bearish
RHI,14-01-2014,40.46,41.22,40.46,41.04,1042640,0.58,0.76,Bullish,2014,Jan,1.433514582,0.76,Bullish
RHT,14-01-2014,57.7,59.42,57.59,59.38,2203347,1.68,1.83,Bullish,2014,Jan,2.911611785,1.83,Bullish
RJF,14-01-2014,52.65,53.35,52.46,53.28,656496,0.63,0.89,Bullish,2014,Jan,1.196581197,0.89,Bullish
RL,14-01-2014,167.24,169.14,166.94,167.47,870393,0.23,2.2,Bullish,2014,Jan,0.137526907,2.2,Bullish
RMD,14-01-2014,46.71,46.71,45.71,45.87,1914481,-0.84,1,Bearish,2014,Jan,-1.798330122,1,Bearish
ROK,14-01-2014,115.43,118.83,115.0325,118.24,1203623,2.81,3.7975,Bullish,2014,Jan,2.434375812,3.7975,Bullish
ROP,14-01-2014,138.45,139.71,137.81,139.65,422862,1.2,1.9,Bullish,2014,Jan,0.866738895,1.9,Bullish
ROST,14-01-2014,36.77,36.9,36.485,36.6,2086548,-0.17,0.415,Bearish,2014,Jan,-0.462333424,0.415,Bearish
RRC,14-01-2014,79.28,82.25,79.28,82.17,1465818,2.89,2.97,Bullish,2014,Jan,3.64530777,2.97,Bullish
RSG,14-01-2014,32.13,32.4,32.03,32.23,2179445,0.1,0.37,Bullish,2014,Jan,0.311235605,0.37,Bullish
RTN,14-01-2014,90.4,91.18,89.79,91.14,1378915,0.74,1.39,Bullish,2014,Jan,0.818584071,1.39,Bullish
SBAC,14-01-2014,89.24,90.73,88.955,90.57,1402772,1.33,1.775,Bullish,2014,Jan,1.490363066,1.775,Bullish
SBUX,14-01-2014,37.56,38.1775,37.375,37.73,18668208,0.17,0.8025,Bullish,2014,Jan,0.452609159,0.8025,Bullish
SCG,14-01-2014,46.42,46.66,46.26,46.33,501148,-0.09,0.4,Bearish,2014,Jan,-0.193881947,0.4,Bearish
SCHW,14-01-2014,24.98,25.66,24.96,25.59,6765219,0.61,0.7,Bullish,2014,Jan,2.441953563,0.7,Bullish
SEE,14-01-2014,33.36,33.78,33.21,33.72,1413289,0.36,0.57,Bullish,2014,Jan,1.079136691,0.57,Bullish
SHW,14-01-2014,192.39,193.52,190.45,193.48,557468,1.09,3.07,Bullish,2014,Jan,0.566557513,3.07,Bullish
SIG,14-01-2014,69.9,72.82,69.58,72.67,2209159,2.77,3.24,Bullish,2014,Jan,3.962804006,3.24,Bullish
SJM,14-01-2014,97.52,99.52,97.42,99.34,972475,1.82,2.1,Bullish,2014,Jan,1.866283839,2.1,Bullish
SLB,14-01-2014,87.91,88.93,87.37,88.87,5523919,0.96,1.56,Bullish,2014,Jan,1.092025936,1.56,Bullish
SLG,14-01-2014,92.46,93.05,91.82,92.83,498604,0.37,1.23,Bullish,2014,Jan,0.400173048,1.23,Bullish
SNA,14-01-2014,106.31,107.93,106.09,107.91,163823,1.6,1.84,Bullish,2014,Jan,1.505032452,1.84,Bullish
SNI,14-01-2014,76.53,76.71,75.2,76.19,1383260,-0.34,1.51,Bearish,2014,Jan,-0.444270221,1.51,Bearish
SNPS,14-01-2014,40.86,41.08,40.65,41.04,466161,0.18,0.43,Bullish,2014,Jan,0.440528634,0.43,Bullish
SO,14-01-2014,41.32,41.43,41.07,41.1,5058223,-0.22,0.36,Bearish,2014,Jan,-0.532429816,0.36,Bearish
SPGI,14-01-2014,76.75,77.57,76.32,77.56,1731444,0.81,1.25,Bullish,2014,Jan,1.055374593,1.25,Bullish
SPG,14-01-2014,155.16,156.59,154.5,156.24,1413133,1.08,2.09,Bullish,2014,Jan,0.696055684,2.09,Bullish
SRCL,14-01-2014,115.07,116.69,115.07,116.55,541120,1.48,1.62,Bullish,2014,Jan,1.286173633,1.62,Bullish
